@relation energy-efficiency-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Standardize

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute y1 numeric

@data
-0.512081,0.440383,-1.123171,0.971879,-0.999349,1.340767,1.243239,-0.523869,6
-0.701157,0.71852,-0.561586,0.971879,-0.999349,-1.340767,1.243239,-0.523869,6
-0.701157,0.71852,-0.561586,0.971879,-0.999349,-0.446922,1.243239,-0.523869,6
-0.701157,0.71852,-0.561586,0.971879,-0.999349,0.446922,1.243239,-0.523869,5
-0.701157,0.71852,-0.561586,0.971879,-0.999349,1.340767,1.243239,-0.523869,6
-0.984772,0.996657,0,0.971879,-0.999349,-1.340767,1.243239,-0.523869,6
-0.984772,0.996657,0,0.971879,-0.999349,-0.446922,1.243239,-0.523869,6
-0.984772,0.996657,0,0.971879,-0.999349,0.446922,1.243239,-0.523869,6
-0.984772,0.996657,0,0.971879,-0.999349,1.340767,1.243239,-0.523869,6
-1.173848,1.274794,0.561586,0.971879,-0.999349,-1.340767,1.243239,-0.523869,10
-1.173848,1.274794,0.561586,0.971879,-0.999349,-0.446922,1.243239,-0.523869,10
-1.173848,1.274794,0.561586,0.971879,-0.999349,0.446922,1.243239,-0.523869,10
-1.173848,1.274794,0.561586,0.971879,-0.999349,1.340767,1.243239,-0.523869,10
-1.362924,1.552931,1.123171,0.971879,-0.999349,-1.340767,1.243239,-0.523869,8
-1.362924,1.552931,1.123171,0.971879,-0.999349,-0.446922,1.243239,-0.523869,8
-1.362924,1.552931,1.123171,0.971879,-0.999349,0.446922,1.243239,-0.523869,8
-1.362924,1.552931,1.123171,0.971879,-0.999349,1.340767,1.243239,-0.523869,8
2.040447,-1.784712,-0.561586,-1.469119,0.999349,-1.340767,1.243239,0.120893,23
2.040447,-1.784712,-0.561586,-1.469119,0.999349,-0.446922,1.243239,0.120893,23
2.040447,-1.784712,-0.561586,-1.469119,0.999349,0.446922,1.243239,0.120893,22
2.040447,-1.784712,-0.561586,-1.469119,0.999349,1.340767,1.243239,0.120893,23
1.284142,-1.228438,0,-1.197897,0.999349,-1.340767,1.243239,0.120893,24
1.284142,-1.228438,0,-1.197897,0.999349,-0.446922,1.243239,0.120893,25
1.284142,-1.228438,0,-1.197897,0.999349,0.446922,1.243239,0.120893,25
1.284142,-1.228438,0,-1.197897,0.999349,1.340767,1.243239,0.120893,24
0.90599,-0.950301,-0.561586,-0.655453,0.999349,-1.340767,1.243239,0.120893,21
0.90599,-0.950301,-0.561586,-0.655453,0.999349,-0.446922,1.243239,0.120893,22
0.90599,-0.950301,-0.561586,-0.655453,0.999349,0.446922,1.243239,0.120893,22
0.90599,-0.950301,-0.561586,-0.655453,0.999349,1.340767,1.243239,0.120893,22
0.527838,-0.672164,0,-0.655453,0.999349,-1.340767,1.243239,0.120893,19
0.527838,-0.672164,0,-0.655453,0.999349,-0.446922,1.243239,0.120893,20
0.527838,-0.672164,0,-0.655453,0.999349,0.446922,1.243239,0.120893,19
0.527838,-0.672164,0,-0.655453,0.999349,1.340767,1.243239,0.120893,19
0.244223,-0.394027,0.561586,-0.655453,0.999349,-1.340767,1.243239,0.120893,31
0.244223,-0.394027,0.561586,-0.655453,0.999349,-0.446922,1.243239,0.120893,31
0.244223,-0.394027,0.561586,-0.655453,0.999349,0.446922,1.243239,0.120893,32
0.244223,-0.394027,0.561586,-0.655453,0.999349,1.340767,1.243239,0.120893,32
-0.039391,-0.11589,2.246342,-1.197897,0.999349,-1.340767,1.243239,0.120893,29
-0.039391,-0.11589,2.246342,-1.197897,0.999349,-0.446922,1.243239,0.120893,30
-0.039391,-0.11589,2.246342,-1.197897,0.999349,0.446922,1.243239,0.120893,29
-0.039391,-0.11589,2.246342,-1.197897,0.999349,1.340767,1.243239,0.120893,30
-0.228467,0.162247,-1.684757,0.971879,-0.999349,-1.340767,1.243239,0.120893,5
-0.228467,0.162247,-1.684757,0.971879,-0.999349,-0.446922,1.243239,0.120893,5
-0.228467,0.162247,-1.684757,0.971879,-0.999349,0.446922,1.243239,0.120893,5
-0.228467,0.162247,-1.684757,0.971879,-0.999349,1.340767,1.243239,0.120893,5
-0.512081,0.440383,-1.123171,0.971879,-0.999349,-1.340767,1.243239,0.120893,5
-0.512081,0.440383,-1.123171,0.971879,-0.999349,-0.446922,1.243239,0.120893,5
-0.512081,0.440383,-1.123171,0.971879,-0.999349,0.446922,1.243239,0.120893,5
-0.512081,0.440383,-1.123171,0.971879,-0.999349,1.340767,1.243239,0.120893,5
-0.701157,0.71852,-0.561586,0.971879,-0.999349,-1.340767,1.243239,0.120893,5
-0.701157,0.71852,-0.561586,0.971879,-0.999349,-0.446922,1.243239,0.120893,6
-0.701157,0.71852,-0.561586,0.971879,-0.999349,0.446922,1.243239,0.120893,5
-0.701157,0.71852,-0.561586,0.971879,-0.999349,1.340767,1.243239,0.120893,5
-0.984772,0.996657,0,0.971879,-0.999349,-1.340767,1.243239,0.120893,6
-0.984772,0.996657,0,0.971879,-0.999349,-0.446922,1.243239,0.120893,6
-0.984772,0.996657,0,0.971879,-0.999349,0.446922,1.243239,0.120893,6
-0.984772,0.996657,0,0.971879,-0.999349,1.340767,1.243239,0.120893,6
-1.173848,1.274794,0.561586,0.971879,-0.999349,-1.340767,1.243239,0.120893,9
-1.173848,1.274794,0.561586,0.971879,-0.999349,-0.446922,1.243239,0.120893,10
-1.173848,1.274794,0.561586,0.971879,-0.999349,0.446922,1.243239,0.120893,9
-1.173848,1.274794,0.561586,0.971879,-0.999349,1.340767,1.243239,0.120893,9
-1.362924,1.552931,1.123171,0.971879,-0.999349,-1.340767,1.243239,0.120893,7
-1.362924,1.552931,1.123171,0.971879,-0.999349,-0.446922,1.243239,0.120893,7
-1.362924,1.552931,1.123171,0.971879,-0.999349,0.446922,1.243239,0.120893,8
-1.362924,1.552931,1.123171,0.971879,-0.999349,1.340767,1.243239,0.120893,8
2.040447,-1.784712,-0.561586,-1.469119,0.999349,-1.340767,1.243239,0.765655,23
2.040447,-1.784712,-0.561586,-1.469119,0.999349,-0.446922,1.243239,0.765655,23
2.040447,-1.784712,-0.561586,-1.469119,0.999349,0.446922,1.243239,0.765655,22
2.040447,-1.784712,-0.561586,-1.469119,0.999349,1.340767,1.243239,0.765655,23
1.284142,-1.228438,0,-1.197897,0.999349,-1.340767,1.243239,0.765655,26
1.284142,-1.228438,0,-1.197897,0.999349,-0.446922,1.243239,0.765655,26
1.284142,-1.228438,0,-1.197897,0.999349,0.446922,1.243239,0.765655,25
1.284142,-1.228438,0,-1.197897,0.999349,1.340767,1.243239,0.765655,27
0.90599,-0.950301,-0.561586,-0.655453,0.999349,-1.340767,1.243239,0.765655,22
0.90599,-0.950301,-0.561586,-0.655453,0.999349,-0.446922,1.243239,0.765655,22
0.90599,-0.950301,-0.561586,-0.655453,0.999349,0.446922,1.243239,0.765655,22
0.90599,-0.950301,-0.561586,-0.655453,0.999349,1.340767,1.243239,0.765655,23
0.527838,-0.672164,0,-0.655453,0.999349,-1.340767,1.243239,0.765655,19
0.527838,-0.672164,0,-0.655453,0.999349,-0.446922,1.243239,0.765655,18
0.527838,-0.672164,0,-0.655453,0.999349,0.446922,1.243239,0.765655,19
0.527838,-0.672164,0,-0.655453,0.999349,1.340767,1.243239,0.765655,20
0.244223,-0.394027,0.561586,-0.655453,0.999349,-1.340767,1.243239,0.765655,33
0.244223,-0.394027,0.561586,-0.655453,0.999349,-0.446922,1.243239,0.765655,32
0.244223,-0.394027,0.561586,-0.655453,0.999349,0.446922,1.243239,0.765655,31
0.244223,-0.394027,0.561586,-0.655453,0.999349,1.340767,1.243239,0.765655,33
-0.039391,-0.11589,2.246342,-1.197897,0.999349,-1.340767,1.243239,0.765655,31
-0.039391,-0.11589,2.246342,-1.197897,0.999349,-0.446922,1.243239,0.765655,30
-0.039391,-0.11589,2.246342,-1.197897,0.999349,0.446922,1.243239,0.765655,31
-0.039391,-0.11589,2.246342,-1.197897,0.999349,1.340767,1.243239,0.765655,30
-0.228467,0.162247,-1.684757,0.971879,-0.999349,-1.340767,1.243239,0.765655,5
-0.228467,0.162247,-1.684757,0.971879,-0.999349,-0.446922,1.243239,0.765655,5
-0.228467,0.162247,-1.684757,0.971879,-0.999349,0.446922,1.243239,0.765655,5
-0.228467,0.162247,-1.684757,0.971879,-0.999349,1.340767,1.243239,0.765655,5
-0.512081,0.440383,-1.123171,0.971879,-0.999349,-1.340767,1.243239,0.765655,6
-0.512081,0.440383,-1.123171,0.971879,-0.999349,-0.446922,1.243239,0.765655,6
-0.512081,0.440383,-1.123171,0.971879,-0.999349,0.446922,1.243239,0.765655,5
-0.512081,0.440383,-1.123171,0.971879,-0.999349,1.340767,1.243239,0.765655,6
-0.701157,0.71852,-0.561586,0.971879,-0.999349,-1.340767,1.243239,0.765655,6
-0.701157,0.71852,-0.561586,0.971879,-0.999349,-0.446922,1.243239,0.765655,6
-0.701157,0.71852,-0.561586,0.971879,-0.999349,0.446922,1.243239,0.765655,6
-0.701157,0.71852,-0.561586,0.971879,-0.999349,1.340767,1.243239,0.765655,6
-0.984772,0.996657,0,0.971879,-0.999349,-1.340767,1.243239,0.765655,6
-0.984772,0.996657,0,0.971879,-0.999349,-0.446922,1.243239,0.765655,6
-0.984772,0.996657,0,0.971879,-0.999349,0.446922,1.243239,0.765655,6
-0.984772,0.996657,0,0.971879,-0.999349,1.340767,1.243239,0.765655,6
-1.173848,1.274794,0.561586,0.971879,-0.999349,-1.340767,1.243239,0.765655,10
-1.173848,1.274794,0.561586,0.971879,-0.999349,-0.446922,1.243239,0.765655,10
-1.173848,1.274794,0.561586,0.971879,-0.999349,0.446922,1.243239,0.765655,10
-1.173848,1.274794,0.561586,0.971879,-0.999349,1.340767,1.243239,0.765655,10
-1.362924,1.552931,1.123171,0.971879,-0.999349,-1.340767,1.243239,0.765655,7
-1.362924,1.552931,1.123171,0.971879,-0.999349,-0.446922,1.243239,0.765655,8
-1.362924,1.552931,1.123171,0.971879,-0.999349,0.446922,1.243239,0.765655,8
-1.362924,1.552931,1.123171,0.971879,-0.999349,1.340767,1.243239,0.765655,8
2.040447,-1.784712,-0.561586,-1.469119,0.999349,-1.340767,1.243239,1.410417,23
2.040447,-1.784712,-0.561586,-1.469119,0.999349,-0.446922,1.243239,1.410417,23
2.040447,-1.784712,-0.561586,-1.469119,0.999349,0.446922,1.243239,1.410417,22
2.040447,-1.784712,-0.561586,-1.469119,0.999349,1.340767,1.243239,1.410417,23
1.284142,-1.228438,0,-1.197897,0.999349,-1.340767,1.243239,1.410417,26
1.284142,-1.228438,0,-1.197897,0.999349,-0.446922,1.243239,1.410417,25
1.284142,-1.228438,0,-1.197897,0.999349,0.446922,1.243239,1.410417,25
1.284142,-1.228438,0,-1.197897,0.999349,1.340767,1.243239,1.410417,25
0.90599,-0.950301,-0.561586,-0.655453,0.999349,-1.340767,1.243239,1.410417,22
0.90599,-0.950301,-0.561586,-0.655453,0.999349,-0.446922,1.243239,1.410417,22
0.90599,-0.950301,-0.561586,-0.655453,0.999349,0.446922,1.243239,1.410417,21
0.90599,-0.950301,-0.561586,-0.655453,0.999349,1.340767,1.243239,1.410417,22
0.527838,-0.672164,0,-0.655453,0.999349,-1.340767,1.243239,1.410417,20
0.527838,-0.672164,0,-0.655453,0.999349,-0.446922,1.243239,1.410417,20
0.527838,-0.672164,0,-0.655453,0.999349,0.446922,1.243239,1.410417,19
0.527838,-0.672164,0,-0.655453,0.999349,1.340767,1.243239,1.410417,20
0.244223,-0.394027,0.561586,-0.655453,0.999349,-1.340767,1.243239,1.410417,32
0.244223,-0.394027,0.561586,-0.655453,0.999349,-0.446922,1.243239,1.410417,32
0.244223,-0.394027,0.561586,-0.655453,0.999349,0.446922,1.243239,1.410417,31
0.244223,-0.394027,0.561586,-0.655453,0.999349,1.340767,1.243239,1.410417,31
-0.039391,-0.11589,2.246342,-1.197897,0.999349,-1.340767,1.243239,1.410417,29
-0.039391,-0.11589,2.246342,-1.197897,0.999349,-0.446922,1.243239,1.410417,30
-0.039391,-0.11589,2.246342,-1.197897,0.999349,0.446922,1.243239,1.410417,29
-0.039391,-0.11589,2.246342,-1.197897,0.999349,1.340767,1.243239,1.410417,30
-0.228467,0.162247,-1.684757,0.971879,-0.999349,-1.340767,1.243239,1.410417,5
-0.228467,0.162247,-1.684757,0.971879,-0.999349,-0.446922,1.243239,1.410417,5
-0.228467,0.162247,-1.684757,0.971879,-0.999349,0.446922,1.243239,1.410417,5
-0.228467,0.162247,-1.684757,0.971879,-0.999349,1.340767,1.243239,1.410417,5
-0.512081,0.440383,-1.123171,0.971879,-0.999349,-1.340767,1.243239,1.410417,3
-0.512081,0.440383,-1.123171,0.971879,-0.999349,-0.446922,1.243239,1.410417,4
-0.512081,0.440383,-1.123171,0.971879,-0.999349,0.446922,1.243239,1.410417,4
-0.512081,0.440383,-1.123171,0.971879,-0.999349,1.340767,1.243239,1.410417,3
-0.701157,0.71852,-0.561586,0.971879,-0.999349,-1.340767,1.243239,1.410417,5
-0.701157,0.71852,-0.561586,0.971879,-0.999349,-0.446922,1.243239,1.410417,5
-0.701157,0.71852,-0.561586,0.971879,-0.999349,0.446922,1.243239,1.410417,5
-0.701157,0.71852,-0.561586,0.971879,-0.999349,1.340767,1.243239,1.410417,5
-0.984772,0.996657,0,0.971879,-0.999349,-1.340767,1.243239,1.410417,6
-0.984772,0.996657,0,0.971879,-0.999349,-0.446922,1.243239,1.410417,6
-0.984772,0.996657,0,0.971879,-0.999349,0.446922,1.243239,1.410417,6
-0.984772,0.996657,0,0.971879,-0.999349,1.340767,1.243239,1.410417,6
-1.173848,1.274794,0.561586,0.971879,-0.999349,-1.340767,1.243239,1.410417,9
-1.173848,1.274794,0.561586,0.971879,-0.999349,-0.446922,1.243239,1.410417,9
-1.173848,1.274794,0.561586,0.971879,-0.999349,0.446922,1.243239,1.410417,9
-1.173848,1.274794,0.561586,0.971879,-0.999349,1.340767,1.243239,1.410417,9
-1.362924,1.552931,1.123171,0.971879,-0.999349,-1.340767,1.243239,1.410417,8
-1.362924,1.552931,1.123171,0.971879,-0.999349,-0.446922,1.243239,1.410417,7
-1.362924,1.552931,1.123171,0.971879,-0.999349,0.446922,1.243239,1.410417,7
-1.362924,1.552931,1.123171,0.971879,-0.999349,1.340767,1.243239,1.410417,8
